id_client,nom,pays,ville,date_inscription,canal_acquisition
3200,Client_3200,Côte d’Ivoire,Bouaké,2024-06-02,Marketplace
3201,Client_3201,Côte d’Ivoire,Abidjan,2023-10-18,Marketplace
3202,Client_3202,Belgique,Liège,2023-10-21,Organic
3203,Client_3203,Canada,Montréal,2024-11-05,Referral
3204,Client_3204,Côte d’Ivoire,Abidjan,2023-04-12,Marketplace
3205,Client_3205,RD Congo,Bukavu,2023-07-06,Ads
3206,Client_3206,Gabon,Port-Gentil,2024-10-15,Referral
3207,Client_3207,Belgique,Liège,2022-02-15,Referral
3208,Client_3208,France,Marseille,2024-09-03,Organic
3209,Client_3209,Belgique,Namur,2022-05-14,Marketplace
3210,Client_3210,Cameroun,Bafoussam,2022-02-26,Referral
3211,Client_3211,Sénégal,Saint-Louis,2022-10-01,Referral
3212,Client_3212,RD Congo,Bukavu,2023-09-27,Marketplace
3213,Client_3213,Côte d’Ivoire,Abidjan,2024-11-06,Referral
3214,Client_3214,Canada,Laval,2022-01-14,Ads
3215,Client_3215,Côte d’Ivoire,Yamoussoukro,2022-09-03,Ads
3216,Client_3216,Belgique,Charleroi,2022-11-27,Organic
3217,Client_3217,RD Congo,Lubumbashi,2023-01-07,Ads
3218,Client_3218,Gabon,Libreville,2023-11-11,Ads
3219,Client_3219,Belgique,Charleroi,2024-03-04,Referral
3220,Client_3220,Sénégal,Saint-Louis,2024-08-29,Organic
3221,Client_3221,Côte d’Ivoire,Abidjan,2022-07-16,Marketplace
3222,Client_3222,Côte d’Ivoire,Abidjan,2024-05-31,Marketplace
3223,Client_3223,Gabon,Libreville,2023-01-13,Marketplace
3224,Client_3224,Sénégal,Dakar,2023-04-10,Marketplace
3225,Client_3225,Belgique,Namur,2024-07-14,Ads
3226,Client_3226,Cameroun,Douala,2022-05-05,Ads
3227,Client_3227,Côte d’Ivoire,Abidjan,2022-12-12,Ads
3228,Client_3228,France,Paris,2023-11-01,Referral
3229,Client_3229,Cameroun,Douala,2024-02-07,Ads
3230,Client_3230,Canada,Québec,2024-10-17,Organic
3231,Client_3231,RD Congo,Goma,2022-07-18,Organic
3232,Client_3232,Côte d’Ivoire,Yamoussoukro,2022-12-29,Referral
3233,Client_3233,Canada,Québec,2024-06-30,Ads
3234,Client_3234,France,Lille,2022-09-04,Marketplace
3235,Client_3235,Cameroun,Douala,2023-12-16,Organic
3236,Client_3236,Canada,Montréal,2024-10-16,Organic
3237,Client_3237,Canada,Laval,2024-07-20,Referral
3238,Client_3238,Gabon,Libreville,2022-05-15,Marketplace
3239,Client_3239,RD Congo,Goma,2022-10-17,Organic
3240,Client_3240,Gabon,Libreville,2024-04-07,Ads
3241,Client_3241,Côte d’Ivoire,Abidjan,2024-09-10,Ads
3242,Client_3242,Belgique,Namur,2024-12-15,Referral
3243,Client_3243,RD Congo,Goma,2023-10-19,Organic
3244,Client_3244,Gabon,Libreville,2023-08-23,Referral
3245,Client_3245,Sénégal,Thiès,2024-02-12,Ads
3246,Client_3246,Gabon,Libreville,2024-10-03,Ads
3247,Client_3247,Côte d’Ivoire,Yamoussoukro,2024-09-18,Referral
3248,Client_3248,Cameroun,Yaoundé,2023-08-12,Ads
3249,Client_3249,France,Lyon,2022-07-02,Marketplace
3250,Client_3250,Canada,Laval,2022-04-09,Ads
3251,Client_3251,France,Marseille,2024-02-28,Organic
3252,Client_3252,Côte d’Ivoire,Yamoussoukro,2022-04-18,Referral
3253,Client_3253,Canada,Laval,2022-04-02,Organic
3254,Client_3254,Belgique,Charleroi,2023-01-16,Organic
3255,Client_3255,Côte d’Ivoire,Abidjan,2023-02-21,Referral
3256,Client_3256,RD Congo,Kinshasa,2022-04-03,Referral
3257,Client_3257,RD Congo,Kinshasa,2023-08-18,Ads
3258,Client_3258,RD Congo,Goma,2022-12-29,Referral
3259,Client_3259,RD Congo,Goma,2024-04-03,Ads
3260,Client_3260,Canada,Québec,2023-05-20,Marketplace
3261,Client_3261,Sénégal,Saint-Louis,2023-09-27,Organic
3262,Client_3262,Cameroun,Yaoundé,2022-01-21,Referral
3263,Client_3263,Sénégal,Thiès,2023-07-24,Organic
3264,Client_3264,Gabon,Port-Gentil,2022-01-22,Referral
3265,Client_3265,France,Toulouse,2022-09-21,Organic
3266,Client_3266,Belgique,Bruxelles,2022-08-25,Organic
3267,Client_3267,Gabon,Libreville,2023-01-11,Marketplace
3268,Client_3268,Canada,Laval,2024-03-26,Marketplace
3269,Client_3269,Cameroun,Yaoundé,2023-06-20,Ads
3270,Client_3270,Belgique,Charleroi,2023-02-18,Ads
3271,Client_3271,Gabon,Libreville,2022-09-18,Ads
3272,Client_3272,Gabon,Port-Gentil,2022-08-12,Ads
3273,Client_3273,RD Congo,Kinshasa,2024-03-05,Organic
3274,Client_3274,Belgique,Bruxelles,2023-05-11,Referral
3275,Client_3275,Côte d’Ivoire,Bouaké,2022-10-20,Referral
3276,Client_3276,France,Lille,2023-01-23,Organic
3277,Client_3277,Côte d’Ivoire,Abidjan,2022-01-30,Organic
3278,Client_3278,Côte d’Ivoire,Bouaké,2022-12-26,Marketplace
3279,Client_3279,Gabon,Libreville,2022-04-26,Referral
3280,Client_3280,Sénégal,Dakar,2023-08-21,Ads
3281,Client_3281,RD Congo,Lubumbashi,2023-02-03,Marketplace
3282,Client_3282,Gabon,Libreville,2024-06-21,Ads
3283,Client_3283,RD Congo,Goma,2022-11-26,Organic
3284,Client_3284,Côte d’Ivoire,Abidjan,2022-08-17,Ads
3285,Client_3285,Sénégal,Saint-Louis,2024-12-30,Ads
3286,Client_3286,Canada,Laval,2024-01-29,Ads
3287,Client_3287,Canada,Montréal,2023-04-24,Ads
3288,Client_3288,Sénégal,Dakar,2022-04-30,Referral
3289,Client_3289,Belgique,Liège,2022-03-14,Ads
3290,Client_3290,France,Toulouse,2024-03-01,Marketplace
3291,Client_3291,Sénégal,Thiès,2023-05-02,Referral
3292,Client_3292,Cameroun,Yaoundé,2024-07-20,Referral
3293,Client_3293,Canada,Gatineau,2025-01-03,Marketplace
3294,Client_3294,RD Congo,Lubumbashi,2023-08-11,Organic
3295,Client_3295,Sénégal,Thiès,2022-11-25,Marketplace
3296,Client_3296,France,Toulouse,2023-09-07,Organic
3297,Client_3297,France,Toulouse,2024-04-20,Organic
3298,Client_3298,Sénégal,Dakar,2023-12-24,Organic
3299,Client_3299,Sénégal,Thiès,2024-05-05,Referral
3300,Client_3300,Gabon,Port-Gentil,2024-03-06,Referral
3301,Client_3301,Côte d’Ivoire,Bouaké,2023-10-30,Referral
3302,Client_3302,Canada,Québec,2023-05-19,Organic
3303,Client_3303,RD Congo,Lubumbashi,2024-01-15,Referral
3304,Client_3304,Sénégal,Thiès,2023-09-21,Organic
3305,Client_3305,Sénégal,Dakar,2024-08-21,Ads
3306,Client_3306,Gabon,Port-Gentil,2024-04-24,Ads
3307,Client_3307,RD Congo,Lubumbashi,2023-11-23,Organic
3308,Client_3308,Sénégal,Saint-Louis,2024-06-03,Organic
3309,Client_3309,Gabon,Libreville,2023-02-27,Referral
3310,Client_3310,Canada,Laval,2022-11-16,Referral
3311,Client_3311,RD Congo,Lubumbashi,2024-04-22,Marketplace
3312,Client_3312,Gabon,Libreville,2022-09-25,Referral
3313,Client_3313,Côte d’Ivoire,Yamoussoukro,2024-12-22,Ads
3314,Client_3314,Belgique,Bruxelles,2022-06-25,Ads
3315,Client_3315,France,Paris,2023-11-10,Ads
3316,Client_3316,Côte d’Ivoire,Bouaké,2023-02-20,Organic
3317,Client_3317,RD Congo,Goma,2022-05-16,Marketplace
3318,Client_3318,Côte d’Ivoire,Yamoussoukro,2024-07-03,Referral
3319,Client_3319,Côte d’Ivoire,Yamoussoukro,2022-12-25,Marketplace
3320,Client_3320,Cameroun,Douala,2022-11-24,Organic
3321,Client_3321,Canada,Gatineau,2022-08-31,Referral
3322,Client_3322,Canada,Gatineau,2023-07-30,Organic
3323,Client_3323,Belgique,Liège,2024-06-30,Ads
3324,Client_3324,France,Lyon,2024-02-20,Referral
3325,Client_3325,Sénégal,Thiès,2022-12-16,Ads
3326,Client_3326,Côte d’Ivoire,Bouaké,2023-01-08,Referral
3327,Client_3327,France,Toulouse,2023-12-06,Marketplace
3328,Client_3328,Belgique,Namur,2022-05-22,Organic
3329,Client_3329,Canada,Laval,2024-03-17,Organic
3330,Client_3330,Belgique,Liège,2023-10-19,Marketplace
3331,Client_3331,Belgique,Namur,2024-10-10,Ads
3332,Client_3332,Sénégal,Dakar,2024-01-18,Marketplace
3333,Client_3333,RD Congo,Goma,2024-12-01,Ads
3334,Client_3334,Gabon,Port-Gentil,2022-12-08,Ads
3335,Client_3335,RD Congo,Goma,2023-06-23,Referral
3336,Client_3336,Sénégal,Thiès,2022-03-24,Marketplace
3337,Client_3337,Gabon,Libreville,2023-11-13,Ads
3338,Client_3338,Canada,Montréal,2022-02-09,Marketplace
3339,Client_3339,Sénégal,Dakar,2024-08-20,Referral
3340,Client_3340,Sénégal,Dakar,2023-07-08,Referral
3341,Client_3341,Côte d’Ivoire,Bouaké,2024-11-15,Referral
3342,Client_3342,Sénégal,Saint-Louis,2023-12-02,Organic
3343,Client_3343,Côte d’Ivoire,Yamoussoukro,2023-06-20,Organic
3344,Client_3344,Gabon,Port-Gentil,2023-07-01,Ads
3345,Client_3345,Gabon,Libreville,2023-10-15,Ads
3346,Client_3346,France,Lyon,2022-08-08,Organic
3347,Client_3347,Belgique,Liège,2024-02-04,Ads
3348,Client_3348,Canada,Québec,2022-06-28,Ads
3349,Client_3349,France,Paris,2023-11-30,Ads
3350,Client_3350,Canada,Gatineau,2023-11-09,Ads
3351,Client_3351,Belgique,Bruxelles,2022-10-12,Organic
3352,Client_3352,Belgique,Liège,2022-07-07,Ads
3353,Client_3353,France,Toulouse,2023-04-23,Organic
3354,Client_3354,France,Paris,2024-03-03,Marketplace
3355,Client_3355,RD Congo,Bukavu,2023-02-09,Referral
3356,Client_3356,Canada,Gatineau,2023-08-13,Ads
3357,Client_3357,Gabon,Libreville,2024-11-05,Ads
3358,Client_3358,Belgique,Liège,2023-02-09,Marketplace
3359,Client_3359,Canada,Québec,2022-09-11,Ads
3360,Client_3360,RD Congo,Lubumbashi,2023-10-21,Organic
3361,Client_3361,Canada,Gatineau,2023-08-31,Referral
3362,Client_3362,Cameroun,Douala,2024-05-23,Marketplace
3363,Client_3363,Côte d’Ivoire,Yamoussoukro,2023-05-09,Ads
3364,Client_3364,Cameroun,Yaoundé,2022-11-27,Ads
3365,Client_3365,France,Paris,2024-10-08,Marketplace
3366,Client_3366,France,Lille,2024-05-30,Ads
3367,Client_3367,Gabon,Libreville,2022-06-30,Marketplace
3368,Client_3368,Côte d’Ivoire,Yamoussoukro,2022-05-15,Marketplace
3369,Client_3369,Côte d’Ivoire,Bouaké,2024-01-04,Referral
3370,Client_3370,Côte d’Ivoire,Bouaké,2023-09-07,Referral
3371,Client_3371,Côte d’Ivoire,Yamoussoukro,2023-01-25,Organic
3372,Client_3372,Canada,Montréal,2023-12-24,Referral
3373,Client_3373,Gabon,Port-Gentil,2023-10-27,Referral
3374,Client_3374,Gabon,Port-Gentil,2024-07-15,Organic
3375,Client_3375,Canada,Gatineau,2024-05-09,Ads
3376,Client_3376,Canada,Laval,2024-02-21,Organic
3377,Client_3377,Sénégal,Thiès,2022-01-29,Referral
3378,Client_3378,Canada,Québec,2023-01-12,Organic
3379,Client_3379,Belgique,Bruxelles,2024-03-12,Referral
3380,Client_3380,Canada,Laval,2023-11-22,Organic
3381,Client_3381,France,Toulouse,2024-03-14,Organic
3382,Client_3382,Cameroun,Bafoussam,2023-07-23,Organic
3383,Client_3383,RD Congo,Bukavu,2024-10-19,Referral
3384,Client_3384,Sénégal,Dakar,2024-09-25,Ads
3385,Client_3385,Côte d’Ivoire,Abidjan,2022-05-18,Marketplace
3386,Client_3386,Gabon,Port-Gentil,2022-10-17,Organic
3387,Client_3387,Gabon,Libreville,2024-05-02,Referral
3388,Client_3388,France,Marseille,2022-11-21,Marketplace
3389,Client_3389,Cameroun,Bafoussam,2024-05-28,Ads
3390,Client_3390,Canada,Laval,2023-11-30,Marketplace
3391,Client_3391,Canada,Laval,2024-08-27,Ads
3392,Client_3392,France,Toulouse,2024-01-28,Referral
3393,Client_3393,RD Congo,Lubumbashi,2023-10-31,Organic
3394,Client_3394,Côte d’Ivoire,Yamoussoukro,2024-09-02,Marketplace
3395,Client_3395,Côte d’Ivoire,Yamoussoukro,2023-11-10,Organic
3396,Client_3396,Canada,Laval,2023-04-14,Organic
3397,Client_3397,RD Congo,Bukavu,2024-08-20,Ads
3398,Client_3398,Côte d’Ivoire,Yamoussoukro,2022-07-15,Referral
3399,Client_3399,Canada,Laval,2022-06-16,Referral
3400,Client_3400,Gabon,Port-Gentil,2022-05-18,Referral
3401,Client_3401,Sénégal,Dakar,2023-07-20,Organic
3402,Client_3402,Côte d’Ivoire,Abidjan,2024-08-28,Organic
3403,Client_3403,RD Congo,Kinshasa,2023-11-02,Marketplace
3404,Client_3404,Gabon,Libreville,2023-07-13,Marketplace
3405,Client_3405,Gabon,Port-Gentil,2025-01-03,Organic
3406,Client_3406,RD Congo,Kinshasa,2023-08-29,Ads
3407,Client_3407,RD Congo,Goma,2023-05-24,Referral
3408,Client_3408,Sénégal,Saint-Louis,2022-01-23,Marketplace
3409,Client_3409,Cameroun,Douala,2022-10-23,Marketplace
3410,Client_3410,France,Paris,2024-05-13,Ads
3411,Client_3411,Côte d’Ivoire,Bouaké,2022-10-30,Referral
3412,Client_3412,Sénégal,Saint-Louis,2022-11-18,Referral
3413,Client_3413,Côte d’Ivoire,Abidjan,2023-07-15,Referral
3414,Client_3414,Cameroun,Douala,2024-07-17,Marketplace
3415,Client_3415,Canada,Québec,2023-10-24,Ads
3416,Client_3416,Belgique,Bruxelles,2023-10-31,Referral
3417,Client_3417,Côte d’Ivoire,Abidjan,2023-10-08,Referral
3418,Client_3418,France,Toulouse,2023-10-26,Referral
3419,Client_3419,Canada,Laval,2022-03-12,Marketplace
3420,Client_3420,Côte d’Ivoire,Yamoussoukro,2022-03-22,Ads
3421,Client_3421,Canada,Gatineau,2022-05-11,Ads
3422,Client_3422,Canada,Québec,2022-07-29,Organic
3423,Client_3423,RD Congo,Kinshasa,2024-01-08,Marketplace
3424,Client_3424,Côte d’Ivoire,Abidjan,2024-04-25,Marketplace
3425,Client_3425,Belgique,Charleroi,2024-03-31,Ads
3426,Client_3426,Sénégal,Saint-Louis,2024-03-21,Organic
3427,Client_3427,Belgique,Liège,2024-07-07,Organic
3428,Client_3428,Belgique,Namur,2023-04-11,Organic
3429,Client_3429,France,Lille,2022-02-19,Ads
3430,Client_3430,RD Congo,Bukavu,2022-03-28,Ads
3431,Client_3431,RD Congo,Lubumbashi,2022-11-09,Organic
3432,Client_3432,Côte d’Ivoire,Bouaké,2024-03-04,Referral
3433,Client_3433,France,Lille,2023-08-17,Referral
3434,Client_3434,France,Toulouse,2022-05-20,Ads
3435,Client_3435,RD Congo,Kinshasa,2023-03-04,Organic
3436,Client_3436,Gabon,Libreville,2023-12-17,Ads
3437,Client_3437,Côte d’Ivoire,Yamoussoukro,2022-12-03,Referral
3438,Client_3438,RD Congo,Lubumbashi,2025-01-03,Ads
3439,Client_3439,Cameroun,Yaoundé,2024-02-06,Referral
3440,Client_3440,Canada,Québec,2023-06-09,Marketplace
3441,Client_3441,RD Congo,Goma,2023-06-18,Referral
3442,Client_3442,Belgique,Namur,2024-07-13,Ads
3443,Client_3443,Gabon,Port-Gentil,2023-02-24,Organic
3444,Client_3444,Belgique,Bruxelles,2024-03-04,Ads
3445,Client_3445,RD Congo,Lubumbashi,2023-09-04,Organic
3446,Client_3446,Cameroun,Yaoundé,2024-08-07,Ads
3447,Client_3447,RD Congo,Goma,2023-03-21,Ads
3448,Client_3448,Cameroun,Douala,2023-03-20,Organic
3449,Client_3449,Côte d’Ivoire,Abidjan,2024-10-20,Referral
3450,Client_3450,Côte d’Ivoire,Bouaké,2024-03-11,Organic
3451,Client_3451,Gabon,Port-Gentil,2023-08-08,Organic
3452,Client_3452,Belgique,Bruxelles,2022-01-01,Ads
3453,Client_3453,France,Paris,2023-07-16,Ads
3454,Client_3454,Cameroun,Yaoundé,2024-02-21,Organic
3455,Client_3455,Belgique,Bruxelles,2024-01-24,Organic
3456,Client_3456,RD Congo,Bukavu,2024-02-03,Ads
3457,Client_3457,Cameroun,Yaoundé,2022-02-15,Marketplace
3458,Client_3458,France,Paris,2023-09-11,Organic
3459,Client_3459,Cameroun,Yaoundé,2023-02-24,Ads
3460,Client_3460,France,Toulouse,2022-12-24,Ads
3461,Client_3461,Belgique,Bruxelles,2023-04-26,Referral
3462,Client_3462,Cameroun,Yaoundé,2022-02-16,Referral
3463,Client_3463,Belgique,Liège,2023-03-18,Ads
3464,Client_3464,Sénégal,Saint-Louis,2024-02-12,Ads
3465,Client_3465,France,Toulouse,2024-06-04,Referral
3466,Client_3466,Sénégal,Dakar,2022-01-28,Ads
3467,Client_3467,Belgique,Namur,2023-07-31,Referral
3468,Client_3468,RD Congo,Goma,2022-02-19,Marketplace
3469,Client_3469,RD Congo,Lubumbashi,2024-07-06,Ads
3470,Client_3470,France,Lille,2024-06-10,Referral
3471,Client_3471,RD Congo,Kinshasa,2023-08-10,Marketplace
3472,Client_3472,Belgique,Namur,2024-07-23,Referral
3473,Client_3473,Canada,Laval,2024-01-31,Organic
3474,Client_3474,Côte d’Ivoire,Yamoussoukro,2023-12-12,Referral
3475,Client_3475,Canada,Gatineau,2024-02-02,Referral
3476,Client_3476,Côte d’Ivoire,Bouaké,2022-10-30,Referral
3477,Client_3477,Sénégal,Thiès,2024-06-03,Ads
3478,Client_3478,Cameroun,Douala,2023-11-13,Marketplace
3479,Client_3479,Gabon,Port-Gentil,2022-12-03,Ads
3480,Client_3480,Côte d’Ivoire,Yamoussoukro,2022-10-25,Marketplace
3481,Client_3481,Canada,Québec,2023-02-26,Referral
3482,Client_3482,Belgique,Charleroi,2022-08-18,Ads
3483,Client_3483,Belgique,Bruxelles,2023-06-06,Organic
3484,Client_3484,RD Congo,Goma,2024-09-28,Ads
3485,Client_3485,Côte d’Ivoire,Yamoussoukro,2024-02-04,Referral
3486,Client_3486,Sénégal,Dakar,2023-12-21,Referral
3487,Client_3487,Belgique,Liège,2024-07-18,Organic
3488,Client_3488,RD Congo,Kinshasa,2024-10-30,Ads
3489,Client_3489,Gabon,Libreville,2022-05-28,Marketplace
3490,Client_3490,RD Congo,Bukavu,2023-09-13,Organic
3491,Client_3491,Belgique,Liège,2022-02-18,Ads
3492,Client_3492,France,Marseille,2022-09-05,Organic
3493,Client_3493,Canada,Montréal,2022-05-18,Marketplace
3494,Client_3494,Gabon,Libreville,2024-05-14,Marketplace
3495,Client_3495,Sénégal,Dakar,2023-09-07,Marketplace
3496,Client_3496,Sénégal,Thiès,2023-03-03,Marketplace
3497,Client_3497,Sénégal,Saint-Louis,2024-09-06,Ads
3498,Client_3498,Gabon,Libreville,2024-10-20,Marketplace
3499,Client_3499,Côte d’Ivoire,Abidjan,2023-06-08,Referral
3500,Client_3500,Sénégal,Saint-Louis,2022-07-20,Referral
3501,Client_3501,Côte d’Ivoire,Yamoussoukro,2024-10-01,Ads
3502,Client_3502,Sénégal,Dakar,2024-09-25,Ads
3503,Client_3503,Gabon,Port-Gentil,2022-07-08,Ads
3504,Client_3504,RD Congo,Kinshasa,2024-07-20,Referral
3505,Client_3505,Côte d’Ivoire,Abidjan,2024-08-19,Ads
3506,Client_3506,Côte d’Ivoire,Bouaké,2024-07-13,Organic
3507,Client_3507,Sénégal,Dakar,2022-01-22,Organic
3508,Client_3508,France,Lille,2024-06-29,Ads
3509,Client_3509,Canada,Gatineau,2023-07-17,Referral
3510,Client_3510,France,Marseille,2022-08-29,Referral
3511,Client_3511,Canada,Gatineau,2023-08-24,Organic
3512,Client_3512,France,Marseille,2023-11-10,Referral
3513,Client_3513,Belgique,Liège,2022-06-07,Organic
3514,Client_3514,Gabon,Port-Gentil,2023-05-26,Ads
3515,Client_3515,Sénégal,Saint-Louis,2022-12-28,Referral
3516,Client_3516,France,Marseille,2023-01-10,Organic
3517,Client_3517,Côte d’Ivoire,Yamoussoukro,2024-10-07,Organic
3518,Client_3518,Gabon,Libreville,2022-07-27,Organic
3519,Client_3519,Canada,Québec,2022-02-18,Referral
3520,Client_3520,Gabon,Port-Gentil,2024-05-30,Ads
3521,Client_3521,Côte d’Ivoire,Yamoussoukro,2022-08-06,Referral
3522,Client_3522,Gabon,Libreville,2023-07-26,Referral
3523,Client_3523,Sénégal,Dakar,2022-05-14,Ads
3524,Client_3524,Cameroun,Bafoussam,2024-01-03,Referral
3525,Client_3525,Sénégal,Saint-Louis,2023-05-14,Organic
3526,Client_3526,Belgique,Bruxelles,2022-11-28,Ads
3527,Client_3527,Canada,Québec,2024-07-02,Marketplace
3528,Client_3528,Cameroun,Yaoundé,2022-05-17,Organic
3529,Client_3529,Sénégal,Dakar,2022-03-23,Organic
3530,Client_3530,RD Congo,Lubumbashi,2023-09-08,Organic
3531,Client_3531,Sénégal,Dakar,2024-02-01,Ads
3532,Client_3532,France,Paris,2024-12-10,Marketplace
3533,Client_3533,France,Marseille,2022-10-08,Marketplace
3534,Client_3534,RD Congo,Bukavu,2023-03-14,Organic
3535,Client_3535,Gabon,Port-Gentil,2024-09-07,Organic
3536,Client_3536,Belgique,Liège,2024-03-05,Ads
3537,Client_3537,Canada,Québec,2024-11-10,Organic
3538,Client_3538,Belgique,Charleroi,2024-11-17,Ads
3539,Client_3539,Canada,Québec,2024-04-26,Marketplace
3540,Client_3540,RD Congo,Goma,2024-04-12,Ads
3541,Client_3541,Sénégal,Dakar,2023-10-19,Referral
3542,Client_3542,France,Lyon,2024-02-05,Referral
3543,Client_3543,Gabon,Libreville,2022-09-18,Referral
3544,Client_3544,Sénégal,Saint-Louis,2022-11-19,Organic
3545,Client_3545,Cameroun,Yaoundé,2022-06-03,Referral
3546,Client_3546,France,Toulouse,2022-05-16,Ads
3547,Client_3547,Canada,Montréal,2024-01-27,Marketplace
3548,Client_3548,Sénégal,Thiès,2024-08-09,Marketplace
3549,Client_3549,Cameroun,Bafoussam,2023-11-01,Marketplace
3550,Client_3550,Gabon,Port-Gentil,2024-03-01,Organic
3551,Client_3551,Gabon,Port-Gentil,2022-07-06,Referral
3552,Client_3552,Côte d’Ivoire,Yamoussoukro,2024-11-24,Ads
3553,Client_3553,Cameroun,Bafoussam,2023-07-04,Marketplace
3554,Client_3554,Cameroun,Bafoussam,2024-11-17,Organic
3555,Client_3555,Côte d’Ivoire,Bouaké,2023-05-06,Organic
3556,Client_3556,Côte d’Ivoire,Bouaké,2023-01-28,Marketplace
3557,Client_3557,Sénégal,Thiès,2023-06-25,Referral
3558,Client_3558,RD Congo,Lubumbashi,2023-08-28,Organic
3559,Client_3559,Côte d’Ivoire,Yamoussoukro,2023-10-20,Organic
3560,Client_3560,Gabon,Libreville,2022-08-29,Marketplace
3561,Client_3561,RD Congo,Lubumbashi,2023-11-22,Organic
3562,Client_3562,Gabon,Port-Gentil,2023-05-19,Referral
3563,Client_3563,Gabon,Port-Gentil,2024-07-29,Marketplace
3564,Client_3564,Canada,Laval,2022-05-28,Marketplace
3565,Client_3565,Belgique,Charleroi,2024-03-16,Ads
3566,Client_3566,Belgique,Liège,2023-06-06,Referral
3567,Client_3567,Gabon,Port-Gentil,2024-11-12,Referral
3568,Client_3568,RD Congo,Goma,2022-04-15,Referral
3569,Client_3569,Gabon,Libreville,2024-09-02,Referral
3570,Client_3570,Sénégal,Thiès,2022-09-02,Organic
3571,Client_3571,Canada,Montréal,2024-01-11,Ads
3572,Client_3572,France,Paris,2023-07-23,Ads
3573,Client_3573,Cameroun,Douala,2022-07-16,Referral
3574,Client_3574,RD Congo,Kinshasa,2022-05-03,Ads
3575,Client_3575,Belgique,Namur,2023-07-22,Marketplace
3576,Client_3576,Sénégal,Dakar,2023-04-18,Organic
3577,Client_3577,Cameroun,Bafoussam,2023-12-26,Organic
3578,Client_3578,Canada,Montréal,2023-10-11,Organic
3579,Client_3579,Canada,Gatineau,2023-02-21,Ads
3580,Client_3580,Canada,Montréal,2023-07-07,Referral
3581,Client_3581,Belgique,Bruxelles,2023-05-20,Referral
3582,Client_3582,RD Congo,Lubumbashi,2024-07-30,Organic
3583,Client_3583,Canada,Québec,2023-07-27,Ads
3584,Client_3584,France,Lyon,2023-09-24,Referral
3585,Client_3585,Sénégal,Thiès,2023-03-14,Organic
3586,Client_3586,Belgique,Bruxelles,2024-04-16,Referral
3587,Client_3587,Gabon,Libreville,2024-02-27,Referral
3588,Client_3588,France,Lille,2023-07-11,Organic
3589,Client_3589,Gabon,Port-Gentil,2024-12-09,Marketplace
3590,Client_3590,Côte d’Ivoire,Abidjan,2024-10-19,Referral
3591,Client_3591,Gabon,Libreville,2024-02-03,Organic
3592,Client_3592,Belgique,Charleroi,2022-12-11,Referral
3593,Client_3593,RD Congo,Lubumbashi,2023-10-06,Marketplace
3594,Client_3594,Sénégal,Thiès,2023-05-25,Marketplace
