id_vente,id_client,id_produit,date_vente,quantité,montant_total,channel
9374,2506,20,2024-09-22,3,2844,Marketplace
9375,505,130,2024-08-21,1,1786,Marketplace
9376,3759,78,2025-04-30,3,4233,Retail
9377,1548,4,2024-05-11,1,651,Online
9378,4854,189,2024-06-27,3,69,Retail
9379,964,142,2025-04-18,3,2514,Marketplace
9380,2617,29,2024-01-30,1,477,Retail
9381,4535,86,2024-02-21,1,824,Online
9382,3165,42,2024-02-08,3,1731,Marketplace
9383,20,168,2024-01-20,1,43,Marketplace
9384,2932,1,2024-06-04,3,984,Retail
9385,895,14,2025-01-05,3,1281,Retail
9386,1576,109,2024-12-06,1,1984,Marketplace
9387,849,24,2024-01-05,3,2667,Retail
9388,2330,124,2024-12-13,3,4989,Marketplace
9389,2608,87,2024-06-16,1,1718,Online
9390,4688,24,2024-07-16,3,2667,Online
9391,2959,184,2024-08-08,2,202,Online
9392,2204,139,2024-02-21,2,2994,Online
9393,4621,80,2024-10-04,3,6663,Marketplace
9394,514,176,2025-04-11,1,41,Online
9395,1563,115,2024-12-04,3,2583,Online
9396,2731,145,2024-03-15,1,1446,Retail
9397,884,100,2024-09-11,2,3490,Marketplace
9398,907,22,2024-02-19,1,892,Marketplace
9399,1919,129,2024-03-21,3,3042,Marketplace
9400,310,158,2024-11-02,3,201,Marketplace
9401,2809,139,2025-04-20,3,4491,Online
9402,3370,39,2025-02-20,3,3375,Online
9403,1012,130,2024-07-17,1,1786,Marketplace
9404,4617,81,2024-06-01,3,3459,Retail
9405,495,93,2024-01-01,1,1538,Online
9406,1350,124,2024-12-29,1,1663,Online
9407,188,116,2024-03-03,1,669,Marketplace
9408,4749,12,2025-02-26,2,1900,Marketplace
9409,3021,53,2024-11-16,2,2060,Marketplace
9410,3807,157,2025-04-08,3,375,Online
9411,1814,178,2024-10-07,1,119,Retail
9412,1575,19,2024-07-17,3,2463,Retail
9413,815,56,2024-05-30,2,3832,Online
9414,2307,142,2024-07-20,2,1676,Online
9415,4140,191,2024-01-12,1,125,Retail
9416,2162,106,2024-12-05,2,2396,Retail
9417,457,82,2024-06-09,3,5676,Online
9418,4681,103,2025-02-02,3,2454,Retail
9419,2808,71,2025-01-08,1,1002,Retail
9420,61,182,2024-11-10,2,164,Retail
9421,1326,76,2024-09-25,2,3952,Retail
9422,3572,55,2024-10-05,1,1658,Online
9423,1249,89,2024-06-18,2,4790,Marketplace
9424,1468,90,2024-02-13,2,2972,Online
9425,4112,71,2024-09-08,3,3006,Online
9426,2349,102,2025-05-03,2,1502,Online
9427,3054,135,2024-10-25,1,1590,Online
9428,3773,18,2025-04-08,2,1026,Retail
9429,689,30,2024-07-10,3,3243,Marketplace
9430,747,32,2024-10-09,2,2384,Marketplace
9431,2927,135,2025-01-02,3,4770,Marketplace
9432,3475,1,2024-05-11,1,328,Online
9433,2601,98,2024-03-12,3,5859,Online
9434,3965,40,2024-04-11,1,422,Online
9435,2503,149,2024-03-13,3,4683,Marketplace
9436,3929,122,2025-04-19,3,3072,Retail
9437,1406,31,2024-10-17,3,2463,Retail
9438,1328,87,2024-01-12,1,1718,Online
9439,624,180,2024-11-25,3,270,Marketplace
9440,3146,56,2024-06-09,1,1916,Online
9441,1999,154,2025-01-03,3,264,Marketplace
9442,269,116,2024-06-08,1,669,Retail
9443,4020,85,2024-09-21,2,3162,Online
9444,875,194,2024-05-28,1,89,Marketplace
9445,1124,88,2025-01-04,2,1828,Marketplace
9446,497,26,2024-04-21,1,566,Online
9447,2299,16,2025-03-11,1,802,Online
9448,129,52,2024-01-08,1,817,Online
9449,1728,44,2024-02-03,1,513,Marketplace
9450,2477,41,2025-03-02,2,1384,Marketplace
9451,686,139,2024-05-24,1,1497,Online
9452,3917,26,2024-09-14,2,1132,Retail
9453,228,133,2025-05-08,3,2007,Marketplace
9454,1132,57,2025-01-13,2,3028,Online
9455,3886,139,2024-01-13,2,2994,Retail
9456,3502,21,2024-01-28,1,764,Retail
9457,4616,129,2024-08-26,2,2028,Marketplace
9458,3876,91,2024-11-09,3,4800,Retail
9459,4245,156,2025-04-24,3,447,Marketplace
9460,1506,163,2024-06-28,3,225,Marketplace
9461,4847,86,2024-08-11,3,2472,Retail
9462,638,53,2024-02-02,2,2060,Online
9463,127,195,2025-03-13,2,266,Marketplace
9464,3560,188,2025-02-06,3,204,Marketplace
9465,3116,147,2024-08-19,3,4668,Online
9466,3664,49,2024-12-27,3,1557,Marketplace
9467,1784,65,2024-10-16,1,1813,Marketplace
9468,216,32,2025-04-29,3,3576,Online
9469,928,80,2025-04-11,2,4442,Online
9470,2316,76,2024-09-12,3,5928,Marketplace
9471,2918,82,2024-11-21,1,1892,Online
9472,373,92,2024-02-18,1,2277,Online
9473,3962,142,2025-02-21,1,838,Online
9474,2310,194,2024-03-13,3,267,Online
9475,3026,77,2025-04-22,3,3489,Retail
9476,1831,172,2024-04-30,3,438,Retail
9477,1133,194,2024-04-17,3,267,Retail
9478,2495,60,2024-04-28,1,1276,Online
9479,3329,194,2025-04-03,1,89,Online
9480,3327,1,2025-01-13,2,656,Retail
9481,3864,106,2024-06-06,3,3594,Retail
9482,3386,40,2024-10-25,2,844,Marketplace
9483,3996,184,2024-02-28,1,101,Online
9484,4318,170,2025-02-17,3,129,Retail
9485,2708,187,2025-04-04,3,297,Online
9486,965,42,2024-07-08,1,577,Marketplace
9487,3717,106,2024-03-06,3,3594,Online
9488,492,70,2025-04-12,3,5364,Online
9489,963,158,2024-06-13,2,134,Retail
9490,4226,68,2024-07-24,2,4798,Online
9491,3296,155,2024-06-03,1,134,Online
9492,3304,199,2025-03-21,1,43,Online
9493,2477,180,2024-06-22,3,270,Retail
9494,2340,77,2024-12-30,3,3489,Marketplace
9495,4758,141,2025-03-11,3,4356,Online
9496,567,48,2025-02-19,2,1648,Marketplace
9497,4518,121,2024-09-11,2,3790,Marketplace
9498,4253,197,2024-12-09,1,88,Online
9499,3765,105,2024-11-17,2,2734,Online
9500,4078,110,2024-09-27,1,629,Marketplace
9501,2514,192,2024-05-22,3,306,Online
9502,1280,75,2025-01-10,1,2324,Marketplace
9503,4170,13,2024-11-04,2,2296,Marketplace
9504,2263,154,2024-06-06,1,88,Online
9505,4977,199,2025-02-26,2,86,Online
9506,3193,100,2024-08-07,2,3490,Online
9507,2536,128,2024-10-02,2,3468,Marketplace
9508,3757,137,2024-02-29,3,3684,Online
9509,4293,136,2024-02-08,3,2247,Marketplace
9510,4310,21,2024-03-27,1,764,Retail
9511,3609,158,2024-11-26,2,134,Online
9512,3649,62,2024-08-25,2,3444,Marketplace
9513,3422,27,2024-08-12,3,2925,Retail
9514,2390,162,2024-07-10,3,312,Retail
9515,3792,138,2025-04-03,1,984,Online
9516,1986,121,2024-11-24,3,5685,Retail
9517,839,179,2024-11-23,3,75,Retail
9518,857,184,2024-06-11,3,303,Marketplace
9519,2680,196,2025-03-13,2,88,Marketplace
9520,1750,110,2025-02-09,1,629,Marketplace
9521,2883,185,2024-06-24,2,228,Retail
9522,4893,128,2024-08-21,2,3468,Retail
9523,3771,32,2024-11-03,1,1192,Retail
9524,3901,146,2025-04-02,1,1746,Marketplace
9525,453,189,2025-03-02,3,69,Marketplace
9526,3058,64,2024-06-21,3,2520,Online
9527,162,134,2024-02-06,1,1766,Marketplace
9528,851,73,2025-02-01,1,1753,Marketplace
9529,1240,136,2024-08-29,1,749,Online
9530,4815,192,2024-03-30,2,204,Online
9531,1503,76,2024-10-21,3,5928,Retail
9532,2928,47,2024-07-14,3,2259,Marketplace
9533,1042,30,2024-05-12,3,3243,Online
9534,2999,37,2024-06-24,2,1528,Retail
9535,1332,157,2024-06-16,3,375,Online
9536,3844,185,2024-05-27,2,228,Retail
9537,2910,40,2024-08-08,3,1266,Marketplace
9538,3306,122,2024-06-06,1,1024,Online
9539,2210,120,2024-04-20,3,2070,Marketplace
9540,1266,32,2024-09-15,2,2384,Retail
9541,1261,30,2024-01-13,1,1081,Online
9542,421,95,2024-05-20,1,1752,Online
9543,3428,33,2024-05-29,1,414,Retail
9544,344,151,2024-08-22,2,142,Online
9545,2790,101,2024-03-21,2,3988,Retail
9546,876,84,2025-01-05,1,1876,Marketplace
9547,3780,76,2024-08-02,3,5928,Online
9548,3369,61,2024-08-19,3,2613,Online
9549,1395,151,2024-07-10,2,142,Online
9550,4699,118,2024-05-02,1,695,Online
9551,4694,142,2024-06-24,1,838,Marketplace
9552,1599,173,2025-02-08,3,411,Online
9553,3068,165,2025-01-10,1,83,Online
9554,2846,55,2024-01-22,2,3316,Marketplace
9555,3181,117,2025-04-11,3,1770,Retail
9556,2751,12,2025-04-13,1,950,Retail
9557,2077,29,2024-05-19,3,1431,Retail
9558,1038,86,2024-04-21,2,1648,Marketplace
9559,4755,9,2025-04-09,2,1876,Marketplace
9560,848,96,2025-04-08,1,861,Retail
9561,273,168,2025-02-10,1,43,Retail
9562,272,93,2024-10-02,1,1538,Retail
9563,4028,192,2024-07-25,2,204,Retail
9564,2437,110,2024-01-30,1,629,Marketplace
9565,2007,5,2025-04-29,1,481,Online
9566,2971,129,2024-03-02,1,1014,Retail
9567,2581,68,2024-03-04,2,4798,Retail
9568,3873,179,2024-10-29,2,50,Online
9569,3341,102,2024-01-15,3,2253,Marketplace
9570,3526,152,2024-06-30,3,156,Online
9571,2217,41,2024-12-13,1,692,Online
9572,1460,19,2024-04-01,2,1642,Online
9573,383,29,2025-04-06,2,954,Marketplace
9574,645,166,2025-02-08,1,123,Retail
9575,3731,52,2024-08-22,1,817,Online
9576,1175,55,2024-10-14,1,1658,Marketplace
9577,4895,173,2025-03-21,2,274,Marketplace
9578,4641,129,2024-04-08,3,3042,Retail
9579,3987,62,2025-04-22,2,3444,Marketplace
9580,4430,26,2025-01-07,1,566,Marketplace
9581,673,20,2024-09-05,1,948,Marketplace
9582,3860,171,2024-12-07,3,174,Retail
9583,1749,148,2025-04-08,2,2808,Retail
9584,470,198,2024-03-01,3,72,Online
9585,1693,159,2024-01-17,1,22,Retail
9586,1411,153,2024-12-17,2,206,Retail
9587,1703,39,2024-09-28,1,1125,Online
9588,1347,154,2024-03-16,2,176,Online
9589,4046,151,2024-06-20,2,142,Online
9590,2348,98,2025-02-11,2,3906,Retail
9591,3257,189,2024-11-30,1,23,Online
9592,1533,194,2024-05-15,3,267,Marketplace
9593,4993,24,2024-07-23,3,2667,Retail
9594,3357,190,2024-01-18,2,204,Marketplace
9595,1388,9,2024-08-02,1,938,Online
9596,3002,185,2024-06-15,2,228,Retail
9597,1064,2,2024-08-27,2,1816,Retail
9598,1609,162,2024-12-03,1,104,Retail
9599,3841,171,2024-01-29,3,174,Online
9600,2440,5,2024-12-09,1,481,Marketplace
9601,3159,94,2024-11-09,1,1994,Retail
9602,2555,22,2024-08-30,1,892,Retail
9603,597,99,2024-01-26,2,4870,Online
9604,3501,118,2024-12-04,3,2085,Retail
9605,3005,23,2024-05-14,3,3339,Marketplace
9606,4809,66,2025-01-18,1,2242,Online
9607,1626,134,2024-09-07,2,3532,Marketplace
9608,1368,40,2024-11-12,1,422,Retail
9609,3756,11,2025-04-18,2,1284,Online
9610,87,115,2024-04-15,2,1722,Marketplace
9611,1380,21,2024-05-01,2,1528,Marketplace
9612,2247,93,2024-07-22,1,1538,Retail
9613,2667,129,2025-02-17,2,2028,Marketplace
9614,2410,150,2024-10-02,1,1015,Marketplace
9615,697,153,2024-10-26,1,103,Retail
9616,3315,40,2024-06-12,1,422,Marketplace
9617,1928,11,2024-03-31,3,1926,Online
9618,3312,88,2024-09-05,3,2742,Retail
9619,946,97,2024-02-09,1,1298,Marketplace
9620,2759,157,2024-02-28,3,375,Online
9621,4938,27,2024-12-30,2,1950,Online
9622,3721,114,2024-04-01,3,3699,Retail
9623,3322,158,2024-11-01,1,67,Marketplace
9624,1195,191,2024-03-07,1,125,Retail
9625,2853,55,2024-05-06,1,1658,Retail
9626,580,142,2024-10-09,2,1676,Marketplace
9627,3920,25,2025-05-09,2,690,Marketplace
9628,4014,141,2024-07-26,1,1452,Marketplace
9629,3970,54,2024-03-23,3,3585,Online
9630,2117,107,2025-03-17,3,1935,Marketplace
9631,4264,33,2025-05-15,3,1242,Online
9632,3547,160,2024-01-08,2,142,Marketplace
9633,4585,32,2024-04-20,3,3576,Online
9634,2316,70,2024-01-25,3,5364,Retail
9635,1594,135,2024-08-29,1,1590,Retail
9636,3215,123,2025-03-11,1,1371,Retail
9637,2881,53,2025-03-02,1,1030,Retail
9638,1496,118,2025-03-12,3,2085,Marketplace
9639,4280,80,2024-07-26,2,4442,Marketplace
9640,4241,31,2024-01-13,3,2463,Retail
9641,3944,195,2024-10-28,1,133,Marketplace
9642,2752,184,2024-05-02,2,202,Online
9643,406,170,2024-04-05,1,43,Online
9644,2987,95,2024-01-07,2,3504,Retail
9645,3352,37,2024-12-03,1,764,Online
9646,3854,183,2025-03-23,2,88,Online
9647,1273,71,2024-10-13,3,3006,Online
9648,1820,50,2024-08-19,1,786,Online
9649,1164,115,2024-12-15,2,1722,Online
9650,3869,3,2024-05-27,1,965,Marketplace
9651,4087,189,2025-02-27,1,23,Retail
9652,4742,46,2024-03-30,1,805,Retail
9653,3340,15,2025-01-05,1,873,Retail
9654,2281,127,2025-03-23,3,2001,Retail
9655,2131,108,2024-03-21,2,1838,Marketplace
9656,1032,14,2024-11-08,2,854,Online
9657,2020,140,2025-04-26,3,4140,Marketplace
9658,4704,31,2025-03-22,3,2463,Retail
9659,1158,128,2025-01-20,1,1734,Marketplace
9660,3862,172,2024-03-30,1,146,Retail
9661,2832,4,2024-11-09,1,651,Retail
9662,3412,55,2025-04-16,1,1658,Online
9663,4106,34,2024-01-14,3,3453,Retail
9664,253,53,2024-11-03,3,3090,Retail
9665,512,107,2024-05-14,3,1935,Online
9666,1703,59,2024-04-28,3,6423,Marketplace
9667,1450,175,2024-08-12,3,318,Online
9668,2476,134,2024-06-17,2,3532,Online
9669,3965,77,2024-07-03,1,1163,Retail
9670,1115,30,2024-07-18,2,2162,Marketplace
9671,1097,189,2024-12-19,1,23,Retail
9672,3968,28,2024-04-01,3,3024,Online
9673,835,96,2025-02-13,1,861,Marketplace
9674,1951,120,2024-03-15,2,1380,Marketplace
9675,790,186,2024-07-19,1,148,Retail
9676,1537,173,2025-02-01,3,411,Online
9677,3626,110,2024-05-09,3,1887,Marketplace
9678,700,24,2024-12-26,1,889,Retail
9679,2771,158,2025-02-21,2,134,Retail
9680,3458,177,2024-01-03,1,128,Retail
9681,1422,192,2025-01-31,2,204,Marketplace
9682,2663,139,2025-03-25,3,4491,Online
9683,1633,50,2024-10-24,1,786,Marketplace
9684,39,169,2025-05-01,2,246,Retail
9685,3804,38,2024-06-14,2,642,Online
9686,4711,121,2024-07-26,3,5685,Marketplace
9687,2498,5,2025-04-09,3,1443,Marketplace
9688,766,105,2024-09-19,1,1367,Online
9689,1103,174,2024-12-03,1,31,Online
9690,1271,92,2024-04-08,2,4554,Retail
9691,973,140,2024-10-25,3,4140,Retail
9692,4402,51,2024-05-14,1,1314,Marketplace
9693,2990,69,2025-03-16,2,4234,Online
9694,1781,93,2024-08-09,2,3076,Retail
9695,4167,34,2024-06-23,3,3453,Online
9696,3753,99,2025-03-27,2,4870,Retail
9697,2955,131,2024-06-30,2,3634,Retail
9698,4756,18,2024-02-08,3,1539,Retail
9699,3379,53,2024-10-26,2,2060,Marketplace
9700,504,28,2025-01-14,2,2016,Online
9701,1617,200,2024-07-12,1,55,Marketplace
9702,4687,92,2024-12-29,2,4554,Retail
9703,854,128,2025-03-09,2,3468,Marketplace
9704,3689,55,2024-12-07,1,1658,Online
9705,2204,153,2024-04-10,3,309,Retail
9706,1271,123,2024-05-31,2,2742,Retail
9707,3426,81,2024-03-20,1,1153,Marketplace
9708,981,118,2024-09-11,1,695,Marketplace
9709,2225,162,2024-12-28,2,208,Marketplace
9710,1484,177,2024-03-15,1,128,Online
9711,2471,158,2024-03-08,1,67,Retail
9712,4837,142,2025-03-06,1,838,Marketplace
9713,4205,45,2024-02-17,1,835,Retail
9714,4722,156,2024-01-15,3,447,Online
9715,3636,129,2024-04-14,2,2028,Online
9716,2677,64,2024-02-21,2,1680,Online
9717,1448,28,2024-10-29,3,3024,Marketplace
9718,1937,130,2025-01-08,3,5358,Retail
9719,121,174,2024-09-16,2,62,Retail
9720,1927,131,2024-03-27,1,1817,Marketplace
9721,200,32,2024-06-01,1,1192,Marketplace
9722,2643,57,2024-02-14,1,1514,Online
9723,3494,97,2025-01-09,2,2596,Online
9724,2415,72,2024-04-25,3,3285,Online
9725,3601,165,2025-05-08,3,249,Online
9726,529,157,2025-04-02,3,375,Marketplace
9727,1603,88,2025-01-23,1,914,Marketplace
9728,3656,166,2024-11-17,2,246,Online
9729,2937,102,2025-03-22,3,2253,Marketplace
9730,1992,172,2025-04-24,1,146,Retail
9731,4145,165,2025-04-28,3,249,Online
9732,2480,16,2024-02-25,2,1604,Marketplace
9733,4461,6,2024-10-19,2,2252,Online
9734,1206,42,2024-01-17,3,1731,Marketplace
9735,1090,125,2024-10-18,3,2322,Retail
9736,2087,86,2024-06-23,3,2472,Retail
9737,341,112,2024-03-29,3,1620,Retail
9738,2840,113,2024-08-23,2,2662,Online
9739,4561,183,2024-08-01,3,132,Retail
9740,820,75,2025-01-22,3,6972,Retail
9741,4213,49,2025-05-12,3,1557,Online
9742,1442,176,2024-07-08,2,82,Marketplace
9743,4957,5,2024-04-10,3,1443,Online
9744,2640,17,2024-05-07,2,1140,Retail
9745,2775,157,2024-02-21,2,250,Online
9746,4238,168,2025-05-09,1,43,Marketplace
9747,1828,24,2024-07-31,1,889,Marketplace
9748,2383,55,2025-03-10,3,4974,Marketplace
9749,3532,47,2024-02-21,1,753,Marketplace
9750,2611,71,2024-05-19,1,1002,Online
9751,3709,197,2024-12-15,1,88,Online
9752,1941,168,2024-07-14,2,86,Marketplace
9753,1041,72,2024-09-12,1,1095,Retail
9754,3964,26,2024-01-03,2,1132,Marketplace
9755,3071,164,2025-05-08,3,72,Online
9756,1427,171,2024-02-25,1,58,Marketplace
9757,4873,84,2024-06-03,3,5628,Online
9758,3178,122,2024-11-14,3,3072,Marketplace
9759,4867,125,2024-08-06,1,774,Marketplace
9760,432,40,2024-05-19,1,422,Online
9761,3523,104,2024-03-27,3,4677,Retail
9762,534,120,2024-11-11,1,690,Online
9763,3089,139,2025-03-31,3,4491,Marketplace
9764,3705,115,2024-06-09,3,2583,Retail
9765,4573,3,2024-07-16,3,2895,Retail
9766,4026,99,2025-05-08,2,4870,Marketplace
9767,959,47,2024-11-07,1,753,Online
9768,2979,69,2024-06-25,3,6351,Online
9769,3712,7,2025-05-13,1,1136,Marketplace
9770,10,170,2024-05-13,2,86,Marketplace
9771,3560,5,2024-02-27,1,481,Marketplace
9772,1917,49,2024-10-04,3,1557,Retail
9773,401,125,2024-04-26,2,1548,Retail
9774,1030,76,2025-03-08,2,3952,Marketplace
9775,2755,123,2024-05-24,2,2742,Marketplace
9776,3426,128,2025-02-23,2,3468,Retail
9777,471,19,2024-10-24,3,2463,Marketplace
9778,2114,124,2024-03-07,1,1663,Marketplace
9779,507,146,2024-11-11,3,5238,Marketplace
9780,1611,122,2024-07-28,2,2048,Retail
9781,461,7,2024-04-21,3,3408,Retail
9782,2639,151,2024-03-23,2,142,Retail
9783,1525,199,2024-04-07,3,129,Online
9784,1218,62,2024-11-12,1,1722,Retail
9785,3983,39,2024-09-19,2,2250,Online
9786,1661,11,2025-04-22,2,1284,Marketplace
9787,2989,35,2024-11-12,3,2550,Retail
9788,4969,128,2024-08-25,1,1734,Marketplace
9789,2026,166,2024-09-19,2,246,Marketplace
9790,3210,150,2024-12-26,3,3045,Retail
9791,1213,152,2024-03-13,3,156,Marketplace
9792,2210,72,2024-04-26,3,3285,Marketplace
9793,3335,135,2024-04-10,3,4770,Marketplace
9794,1447,174,2024-09-14,2,62,Marketplace
9795,630,159,2024-08-24,1,22,Online
9796,3039,176,2025-03-16,2,82,Online
9797,2806,46,2024-11-01,3,2415,Marketplace
9798,1600,24,2024-11-06,2,1778,Marketplace
9799,391,56,2024-08-05,2,3832,Retail
9800,4272,107,2024-11-11,3,1935,Marketplace
9801,1053,81,2024-11-06,3,3459,Marketplace
9802,3384,106,2024-04-30,3,3594,Online
9803,4701,29,2025-01-09,3,1431,Marketplace
9804,1233,48,2024-09-23,3,2472,Marketplace
9805,2267,84,2024-03-03,2,3752,Marketplace
9806,1675,74,2024-12-24,3,6918,Retail
9807,1797,178,2024-02-13,2,238,Marketplace
9808,973,85,2024-05-14,3,4743,Online
9809,2919,72,2024-05-09,1,1095,Marketplace
9810,272,95,2024-10-23,3,5256,Marketplace
9811,3190,99,2024-03-16,2,4870,Marketplace
9812,4508,124,2025-05-03,1,1663,Marketplace
9813,2144,171,2024-01-17,2,116,Marketplace
9814,3032,48,2024-03-22,1,824,Retail
9815,3973,105,2024-11-21,3,4101,Retail
9816,162,51,2024-04-12,2,2628,Marketplace
9817,3784,129,2024-08-08,2,2028,Marketplace
9818,410,76,2025-05-08,1,1976,Marketplace
9819,3618,46,2024-10-19,3,2415,Retail
9820,2626,121,2024-02-09,2,3790,Retail
9821,4,181,2024-10-25,3,393,Online
9822,2897,14,2025-01-27,2,854,Online
9823,2318,113,2024-01-12,3,3993,Marketplace
9824,1872,37,2024-05-23,1,764,Marketplace
9825,2971,157,2025-01-06,1,125,Online
9826,970,66,2024-12-30,2,4484,Retail
9827,4089,97,2024-01-26,1,1298,Retail
9828,4617,19,2024-03-18,1,821,Online
9829,4814,146,2024-03-14,1,1746,Marketplace
9830,1726,158,2024-11-12,1,67,Online
9831,1470,198,2024-10-26,1,24,Retail
9832,367,27,2024-02-02,2,1950,Retail
9833,2490,151,2024-08-13,1,71,Marketplace
9834,3652,105,2024-03-31,3,4101,Retail
9835,450,16,2024-12-28,3,2406,Marketplace
9836,2638,7,2024-03-05,2,2272,Online
9837,4129,34,2024-04-06,2,2302,Retail
9838,229,18,2024-05-09,3,1539,Retail
9839,2826,115,2024-09-02,2,1722,Retail
9840,2567,124,2024-07-11,2,3326,Retail
9841,2323,107,2024-03-10,2,1290,Marketplace
9842,1603,38,2024-04-17,1,321,Online
9843,4572,81,2024-10-05,3,3459,Marketplace
9844,3395,86,2024-06-24,3,2472,Online
9845,345,76,2024-04-16,3,5928,Retail
9846,4600,166,2024-04-12,2,246,Online
9847,1130,9,2024-05-30,3,2814,Online
9848,338,11,2024-03-01,1,642,Marketplace
9849,3323,192,2024-12-04,1,102,Marketplace
9850,2155,10,2025-02-15,3,1893,Retail
9851,1650,175,2024-07-06,1,106,Retail
9852,4637,49,2024-05-04,3,1557,Marketplace
9853,3976,63,2024-12-15,1,1349,Marketplace
9854,1593,127,2024-04-14,3,2001,Marketplace
9855,1915,126,2025-04-23,3,3369,Retail
9856,348,75,2025-05-05,3,6972,Retail
9857,910,34,2024-10-07,2,2302,Retail
9858,819,29,2024-11-16,1,477,Retail
9859,754,12,2025-02-14,1,950,Marketplace
9860,139,199,2025-03-28,3,129,Marketplace
9861,1543,90,2024-10-18,3,4458,Online
9862,550,84,2024-09-27,1,1876,Marketplace
9863,4269,63,2024-02-28,2,2698,Retail
9864,224,23,2024-10-05,1,1113,Online
9865,1930,138,2025-04-15,1,984,Retail
9866,1975,171,2025-03-30,3,174,Marketplace
9867,3930,20,2025-04-10,3,2844,Online
9868,1151,114,2025-02-12,3,3699,Retail
9869,3685,20,2024-11-07,2,1896,Marketplace
9870,2931,73,2024-08-04,1,1753,Marketplace
9871,523,123,2025-04-07,2,2742,Online
9872,1551,109,2024-06-27,3,5952,Marketplace
9873,1515,6,2024-09-24,2,2252,Marketplace
9874,4849,91,2024-10-16,1,1600,Retail
9875,1332,40,2024-06-05,2,844,Online
9876,1285,36,2024-04-28,3,1317,Retail
9877,2150,123,2025-05-10,3,4113,Retail
9878,472,35,2024-04-25,1,850,Online
9879,2827,96,2024-11-14,2,1722,Online
9880,2628,2,2024-01-06,2,1816,Retail
9881,4928,197,2024-11-25,1,88,Online
9882,1567,24,2024-11-14,3,2667,Retail
9883,3927,99,2024-03-11,2,4870,Retail
9884,1979,34,2024-11-10,2,2302,Marketplace
9885,4722,2,2025-05-01,1,908,Retail
9886,202,84,2024-07-15,1,1876,Retail
9887,1856,159,2024-04-22,2,44,Online
9888,1510,195,2024-08-15,3,399,Marketplace
9889,1773,56,2025-04-30,2,3832,Marketplace
9890,430,121,2025-03-15,3,5685,Online
9891,2458,140,2024-10-22,3,4140,Marketplace
9892,4270,185,2024-11-11,2,228,Retail
9893,1404,107,2024-04-30,3,1935,Retail
9894,4488,165,2024-06-25,2,166,Retail
9895,1495,147,2024-01-14,2,3112,Online
9896,917,11,2024-11-20,1,642,Retail
9897,2984,147,2024-12-13,3,4668,Marketplace
9898,2525,17,2024-10-08,2,1140,Marketplace
9899,4872,78,2024-03-13,2,2822,Online
9900,2221,7,2024-01-30,2,2272,Marketplace
9901,4501,51,2025-03-14,1,1314,Marketplace
9902,1547,182,2024-12-13,1,82,Online
9903,842,20,2025-01-04,1,948,Retail
9904,3738,135,2024-06-17,2,3180,Retail
9905,448,152,2024-03-09,3,156,Marketplace
9906,4891,48,2025-04-25,2,1648,Retail
9907,4704,7,2024-02-08,1,1136,Online
9908,1442,164,2024-01-04,1,24,Retail
9909,867,68,2025-01-05,2,4798,Online
9910,3988,109,2024-03-08,1,1984,Retail
9911,449,5,2024-03-17,1,481,Retail
9912,1412,168,2024-10-31,2,86,Marketplace
9913,2677,79,2024-07-01,2,2786,Online
9914,3534,57,2024-04-19,1,1514,Marketplace
9915,457,171,2024-09-09,1,58,Retail
9916,1734,125,2024-04-16,2,1548,Retail
9917,1481,51,2024-03-22,1,1314,Marketplace
9918,3826,81,2024-07-17,1,1153,Marketplace
9919,4363,21,2024-11-14,2,1528,Retail
9920,968,18,2025-04-08,1,513,Online
9921,2341,196,2024-08-01,2,88,Online
9922,1704,56,2024-04-19,1,1916,Marketplace
9923,4728,28,2025-03-31,2,2016,Retail
9924,4602,18,2024-03-31,2,1026,Retail
9925,3011,13,2025-05-07,3,3444,Marketplace
9926,3259,86,2024-03-22,2,1648,Online
